發生時間,處理別,肇事地點,座標-X,座標-Y
2020/4/28 13:25,2,中正區水源快速道路(接近同安街),121.5204646,25.02071466
2020/4/28 13:40,2,文山區木柵路1段與景美溪橋口,121.5453658,24.98679234
2020/4/28 13:42,2,中山區北安路845號對面,121.5580656,25.0844895
2020/4/28 13:47,2,中正區博愛路與衡陽路口,121.5114602,25.04225839
2020/4/28 14:00,2,大安區復興南路1段135巷與復興南路1段口,121.5438727,25.04251741
2020/4/28 14:03,2,中山區南京東路2段與吉林路口,121.5300843,25.052145
2020/4/28 14:11,2,松山區南京東路5段與塔悠路口,121.5706819,25.05117854
2020/4/28 14:20,2,士林區中正路637號,121.5081038,25.08620382
2020/4/28 14:42,2,信義區和平東路3段199號前,121.5535272,25.02348713
2020/4/28 14:43,2,大同區長安西路與西寧北路口,121.5085398,25.0520057
2020/4/28 15:30,2,大安區羅斯福路2段45號,121.5222325,25.02748288
2020/4/28 15:40,2,內湖區成功路2段與成功路2段510巷口,121.5898583,25.07391011
2020/4/28 15:45,2,士林區文林路740巷9弄與文林路740巷口,121.5208387,25.10322997
2020/4/28 15:49,2,萬華區萬大路407號,121.4989421,25.02185191
2020/4/28 15:52,2,北投區中央北路2段92號,121.4921946,25.1381982
2020/4/28 15:52,2,北投區大業路與大度路1段口,121.4996534,25.12084339
2020/4/28 15:55,2,士林區中正路與基河路口,121.5200017,25.0934294
2020/4/28 16:00,2,中山區民族東路與龍江路口,121.5409724,25.06807893
2020/4/28 16:30,2,北投區立農街2段301號與立農街2段口保一前,121.5170686,25.1189315
2020/4/28 16:38,2,大同區忠孝西路2段與塔城街口,121.5100992,25.04808008
2020/4/28 16:41,2,松山區南京東路4段133巷5-1號,121.5551367,25.05253215
2020/4/28 16:42,2,大安區通化街19巷與文昌街250巷口,121.5557054,25.03164474
2020/4/28 16:51,2,內湖區康寧路3段與康寧路3段54巷口口,121.6090616,25.07178979
2020/4/28 17:05,2,信義區永吉路與永吉路200巷口,121.5726832,25.04552113
2020/4/28 17:48,2,信義區吳興街284巷22弄黎雙公園旁,121.5607119,25.02416128
2020/4/28 18:00,2,士林區延平北路6段511巷與延平北路7段口,121.4977576,25.0938344
2020/4/28 18:30,2,中正區重慶南路1段43號,121.5132225,25.04461939
2020/4/28 19:06,2,文山區羅斯福路6段142巷與景仁街口,121.5403959,24.99622027
2020/4/28 19:38,2,萬華區萬大路346號,121.4993351,25.022711
2020/4/28 19:46,2,內湖區康寧路3段與五分街口,121.6117691,25.06782067
2020/4/28 19:55,2,中正區中山南路與凱達格蘭大道口,121.5172766,25.03913624
2020/4/28 20:48,2,文山區木新路3段與木新路3段232巷口口,121.5591282,24.9813087
2020/4/28 20:55,2,北投區大度路3段與立德路口,121.4716582,25.12297165
2020/4/28 21:30,2,大同區延平北路3段66巷與延平北路3段口,121.5110825,25.06540359
2020/4/28 21:38,2,信義區仁愛路4段466號,121.5598515,25.03748736
2020/4/28 21:51,2,大安區忠孝東路4段223巷與敦化南路1段187巷口,121.5530127,25.04248608
2020/4/28 21:51,2,萬華區和平西路3段155號,121.4986422,25.03533354
2020/4/28 22:16,2,萬華區昆明街85號,121.5047818,25.04269928
2020/4/28 23:20,2,內湖區環山路2段與環山路2段26巷口附近,121.5722204,25.08591653
2020/4/28 23:52,2,南港區經貿二路106巷與三重路口口,121.6141387,25.0582791
2020/4/29 01:23,2,松山區民生東路5段與民生東路5段260巷口,121.5671584,25.05920713
2020/4/29 01:40,2,北投區承德路7段3號,121.5105688,25.11101026
2020/4/29 05:27,2,士林區延平北路7段106巷與延平北路7段106巷327弄口,121.4959044,25.10466629
2020/4/29 06:40,2,中正區中山北路1段與市民大道1段口,121.5205443,25.04796604
2020/4/29 07:00,2,士林區中山北路5段274號,121.527152,25.08767233
2020/4/29 07:29,2,信義區信義路5段與松仁路口,121.5681689,25.03275621
2020/4/29 07:40,2,文山區羅斯福路6段142巷40號,121.5390391,24.99711014
2020/4/29 07:42,2,文山區興隆路1段99巷6號,121.5417032,25.00288701
2020/4/29 07:59,2,北投區大度路1段155號,121.4932337,25.12131809
2020/4/29 08:01,2,內湖區瑞湖街105號,121.5761869,25.07240377
2020/4/29 08:05,2,萬華區桂林路228巷11弄與桂林路242巷口口,121.4954886,25.03837284
2020/4/29 08:29,2,大安區信義路4段128號,121.5495398,25.03312281
2020/4/29 08:30,2,中山區民生東路1段與民生東路1段1巷口,121.5234269,25.05802268
2020/4/29 08:30,2,中正區羅斯福路3段284巷與羅斯福路3段244巷10弄口,121.5315796,25.01589129
2020/4/29 08:31,2,中山區新生北路3段87巷與德惠街79巷口口,121.5294373,25.0673768
2020/4/29 09:15,2,北投區大度路3段與立德路口關渡慈濟門口,121.471468,25.12293901
2020/4/29 09:24,2,大同區涼州街與環河北路1段口,121.5084879,25.06050801
2020/4/29 09:48,2,文山區辛亥路7段與辛亥路7段76巷口,121.5536928,24.98196945
2020/4/29 09:50,2,中山區龍江路與龍江路76巷口,121.5404044,25.05123053
2020/4/29 10:35,2,北投區承德路6段335-6號,121.512385,25.10337854
2020/4/29 10:40,2,文山區秀明路2段與萬壽路口,121.5770533,24.98868664
2020/4/29 10:45,2,內湖區洲子街76號,121.5719811,25.07965161
2020/4/29 11:00,2,內湖區瑞光路與瑞光路76巷口,121.5816909,25.07128737
2020/4/29 11:19,2,萬華區華中橋往新北市汽車道,121.4955434,25.01649368
2020/4/29 12:01,2,北投區東華街2段與致遠三路口,121.5081519,25.1206829
2020/4/29 12:07,2,內湖區康寧路3段56巷37號,121.6093288,25.06985752
2020/4/29 12:35,2,與無名巷口(重慶南路2段71號前),121.5151781,25.03021283
2020/4/29 12:50,2,大安區麗水街與金山南路2段141巷口,121.5284474,25.0293387
2020/4/29 13:31,2,內湖區新明路92號,121.5895989,25.05957488
2020/4/29 13:35,2,中山區北安路571號,121.5485406,25.08101802
2020/4/29 14:10,2,中正區林森北路與北平東路口,121.5238124,25.04634506
2020/4/29 14:22,2,中山區南京東路3段與南京東路3段48巷口,121.5385002,25.05184141
2020/4/29 14:23,2,中山區南京西路與長安西路19巷2弄口,121.5205216,25.05253558
2020/4/29 14:30,2,士林區通河街與通河街2巷口,121.5236352,25.07989267
2020/4/29 14:45,2,萬華區環河南路2段與和平西路3段口,121.4942401,25.0353217
2020/4/29 15:04,2,大安區富陽街120號,121.5567433,25.01935149
2020/4/29 15:15,2,大同區鄭州路與環河北路1段口,121.5068214,25.05048968
2020/4/29 15:25,2,北投區泉源路No.026燈桿,121.5211387,25.14365009
2020/4/29 15:30,2,北投區石牌路2段106號,121.5169799,25.1175477
2020/4/29 15:47,2,士林區福林路與忠勇街口,121.5344492,25.0979507
2020/4/29 15:48,2,大安區忠孝東路3段174號,121.5382396,25.04162239
2020/4/29 15:50,2,北投區知行路與知行路5巷口,121.4663262,25.11893614
2020/4/29 15:55,2,北投區承德路7段403號,121.5005546,25.11994127
2020/4/29 16:00,2,中正區羅斯福路1段7號前,121.5177827,25.03363702
2020/4/29 16:17,2,大安區信義路3段與新生南路2段口,121.532894,25.03334166
2020/4/29 16:20,2,南港區市民大道7段與東新街口,121.5838835,25.04958795
2020/4/29 16:30,2,中山區民族東路57號,121.5346902,25.06828252
2020/4/29 16:30,2,北投區石牌路2段90巷20號北護側門,121.5210676,25.1175924
2020/4/29 16:39,2,士林區延平北路9段與延平北路9段206巷口,121.4715993,25.10758202
2020/4/29 16:54,2,萬華區富民路與堤外便道口,121.5006225,25.01726097
2020/4/29 16:55,2,大安區溫州街與新生南路3段22巷口,121.5334288,25.02413465
2020/4/29 17:02,2,士林區福林路與雨農路口,121.5323039,25.0966495
2020/4/29 17:12,2,大安區浦城街16巷16號,121.5257637,25.02373836
2020/4/29 17:20,2,南港區松河街與成功橋口下,121.5959626,25.0589871
2020/4/29 17:25,2,中山區復興北路178號,121.5440237,25.05436203
2020/4/29 17:40,2,文山區辛亥路7段26巷,121.5535526,24.9860764
2020/4/29 18:08,2,中正區博愛路與衡陽路口,121.511542,25.04229089
2020/4/29 18:14,2,中山區市民大道2段與長安東路1段52巷口,121.5276313,25.0470921
2020/4/29 18:15,2,信義區福德街221巷與福德街口,121.5848631,25.03853184
2020/4/29 18:30,2,信義區永吉路200巷與永吉路200巷81弄口,121.5726076,25.04346486
2020/4/29 18:45,2,中正區羅斯福路3段與羅斯福路3段58巷口,121.525866,25.02253178
2020/4/29 20:07,2,信義區莊敬路與吳興街99巷口,121.561285,25.03072577
2020/4/29 20:30,2,文山區羅斯福路5段與羅斯福路5段150巷口,121.5388225,25.00520397
2020/4/29 20:30,2,中山區吉林路與吉林路199巷口,121.5302216,25.05994312
2020/4/29 20:35,2,中正區和平西路1段與泉州街口、三元街,121.5143642,25.02757475
2020/4/29 20:40,2,大安區忠孝東路4段與無名巷口,121.5567785,25.04145396
2020/4/29 21:54,2,松山區南京東路3段300號,121.5467574,25.05169524
2020/4/29 22:40,2,信義區忠孝東路5段22巷與忠孝東路5段口,121.5661319,25.04108274
2020/4/29 23:18,2,士林區中山北路4段與通河街口,121.5243235,25.0798494
2020/4/30 02:07,2,內湖區基湖路與基湖路3巷口,121.5652113,25.08145631
2020/4/30 03:38,2,中正區市民大道2段與長安東路1段30巷口對面往東,121.5260339,25.04733256
2020/4/30 06:11,2,中正區重慶南路3段與重慶南路3段132巷口,121.5166874,25.02421626
2020/4/30 07:10,2,內湖區基湖路35巷與基湖路口公車站(基湖站),121.5648732,25.08019331
2020/4/30 07:18,2,信義區市民高架道西往東,121.5672613,25.04577614
2020/4/30 07:20,2,內湖區成功路4段與成功路4段30巷口,121.5915667,25.08147959
2020/4/30 07:23,2,萬華區青年路44號,121.5043049,25.02540602
2020/4/30 07:27,2,萬華區堤外便道1段(貴陽抽水站),121.4992753,25.04167681
2020/4/30 07:29,2,北投區承德路7段221號與無名巷口,121.5066749,25.11463272
2020/4/30 07:32,2,士林區延平北路6段445號,121.4996897,25.09186054
2020/4/30 07:39,2,中山區民族東路與龍江路口,121.5410365,25.06803829
2020/4/30 08:09,2,內湖區南京東路6段025燈桿處,121.5799413,25.05614224
2020/4/30 08:09,2,中山區新生北路3段與民族東路口,121.5279965,25.06824334
2020/4/30 08:10,2,南港區重陽路491號,121.6122234,25.0610584
2020/4/30 08:15,2,士林區通河西街1段與重慶北路4段口,121.5120496,25.08795939
2020/4/30 08:50,2,北投區承德路7段與承德路7段401巷口,121.5006162,25.12012721
2020/4/30 09:11,2,大安區基隆路4段156號,121.5373103,25.01144574
2020/4/30 09:12,2,北投區稻香路與新興路口,121.4896793,25.14106029
2020/4/30 09:18,2,北投區大業路527巷與大業路口,121.4963165,25.1343971
2020/4/30 09:30,2,內湖區基湖路與瑞光路口,121.5650299,25.0808439
2020/4/30 09:33,2,信義區松德路176號,121.5744946,25.03585741
2020/4/30 09:42,2,松山區松河街與八德路4段829巷口,121.579864,25.05210522
2020/4/30 09:57,2,中正區中山北路1段與北平東路口,121.520585,25.04712942
2020/4/30 10:34,2,內湖區文德路與內湖路2段口,121.5796523,25.07850548
2020/4/30 10:36,2,大安區市民大道3段與建國南路1段口,121.5364057,25.04466952
2020/4/30 10:41,2,士林區光華路與凱旋路口,121.5457957,25.13683371
2020/4/30 11:11,2,南港區研究院路2段與大坑街口,121.6159219,25.04881946
2020/4/30 11:43,2,中山區長春路137巷2號對面,121.5315578,25.05514933
2020/4/30 11:58,2,松山區民權東路3段124-2號,121.5458957,25.06198049
2020/4/30 12:07,2,松山區南京東路5段23巷6弄21號與南京東路5段23巷口,121.5588202,25.05212765
2020/4/30 12:11,2,內湖區內湖路1段518巷與洲子街口,121.5735327,25.0790862
2020/4/30 13:13,2,大同區重慶北路3段1號民權國中旁,121.5137666,25.06402029
2020/4/30 13:20,2,文山區木柵路1段70巷1號,121.5487829,24.98661826
2020/4/30 13:23,2,北投區立農街2段口立農幹第258號電桿前,121.5138514,25.11892141
2020/4/30 13:36,2,大同區延平北路3段與民權西路口,121.5112205,25.0627882
2020/4/30 13:36,2,北投區承德路7段與石牌路1段口,121.5093445,25.11249642
2020/4/30 13:37,2,大同區鄭州路與環河北路1段口,121.506912,25.05077914
2020/4/30 13:40,2,內湖區內湖路1段737巷與內湖路1段737巷50弄口,121.5789952,25.08045768
2020/4/30 13:45,2,內湖區港墘路155巷7弄與港墘路115巷口江南街112巷10號前,121.5759201,25.07689743
2020/4/30 14:01,2,萬華區康定路與內江街口,121.502281,25.0416993
2020/4/30 15:08,2,信義區忠孝東路4段與基隆路1段口,121.5643214,25.04110061
2020/4/30 15:10,2,萬華區寶興街與東園街140巷口,121.4956902,25.02276833
2020/4/30 15:18,2,士林區通河西街1段與中正路口,121.5119318,25.08771222
2020/4/30 16:19,2,松山區東興路2巷與八德路4段245巷口,121.5642681,25.05080423
2020/4/30 16:20,2,內湖區成功橋南往北,121.5917771,25.05979507
2020/4/30 16:26,2,大安區建國南路1段28號,121.5363386,25.04429598
2020/4/30 16:55,2,信義區和平東路3段531巷與和平東路3段口,121.5605185,25.01634545
2020/4/30 16:57,2,士林區延平北路6段417號,121.5002779,25.09124515
2020/4/30 16:57,2,士林區中正路與承德路4段口,121.5173517,25.09058011
2020/4/30 17:00,2,大同區延平北路1段51號,121.5112534,25.06258505
2020/4/30 17:00,2,士林區中山北路6段7號對面,121.5253589,25.10293439
2020/4/30 17:05,2,大安區辛亥路3段二殯對面,121.5525157,25.01478568
2020/4/30 17:05,2,內湖區行愛路與行愛路77巷口,121.5812327,25.0625832
2020/4/30 18:03,2,中正區新生南路1段58巷與新生南路1段口口,121.5327604,25.04079862
2020/4/30 18:10,2,南港區昆陽街62號,121.5930025,25.05256078
2020/4/30 18:21,2,信義區永吉路30巷與松隆路口,121.5687905,25.044389
2020/4/30 18:33,2,內湖區行善路48巷18號前,121.5753073,25.05722226
2020/4/30 18:48,2,萬華區西園路2段281巷21號,121.4925442,25.02376278
2020/4/30 18:48,2,大安區信義路4段199巷與安和路1段102巷口,121.5516378,25.0342664
2020/4/30 18:51,2,中正區市民大道1段與中山北路1段口,121.5204637,25.04794553
2020/4/30 18:55,2,中山區龍江路259號前,121.5407334,25.05915547
2020/4/30 19:08,2,大安區基隆路4段北向南P15橋墩前,121.5375144,25.01161054
2020/4/30 19:25,2,內湖區內湖路1段737巷與內湖路1段737巷61弄口,121.5791559,25.08094222
2020/4/30 19:30,2,大同區延平北路4段與酒泉街口,121.5109221,25.07209319
2020/4/30 19:36,2,大安區辛亥路3段157巷8號,121.5493317,25.01735283
2020/4/30 19:45,2,中山區中山北路4段往大直機車道,121.5269782,25.07528039
2020/4/30 20:12,2,文山區木柵路3段169巷與木柵路3段口,121.5691934,24.9893874
2020/4/30 20:23,2,中山區明水路大直橋下,121.5444551,25.07542672
2020/4/30 20:36,2,信義區基隆路1段與基隆路1段35巷口,121.5687074,25.04796078
2020/4/30 20:45,2,大同區民族西路與延平北路3段口,121.5108572,25.0686588
2020/4/30 20:51,2,南港區重陽路491號,121.6121655,25.06099333
2020/4/30 21:11,2,松山區民生東路4段與民生東路4段97巷口,121.5521966,25.0579677
2020/4/30 21:19,2,中山區八德路2段與龍江路口,121.5403798,25.04665209
2020/4/30 21:20,2,中山區遼寧街201巷與遼寧街口口,121.5420857,25.05421108
2020/4/30 21:33,2,大安區敦化南路1段與仁愛路4段口,121.5490513,25.03701168
2020/4/30 21:40,2,北投區東華街1段與東華街1段438巷口,121.5178607,25.11171233
2020/4/30 21:50,2,大安區和平東路1段與師大路口,121.5285048,25.02661359
2020/4/30 21:58,2,中山區長春路與合江街口,121.5390791,25.05469829
2020/4/30 22:00,2,大安區忠孝東路4段223巷與忠孝東路4段口,121.5527121,25.04162424
2020/4/30 22:26,2,中正區公園路與信陽街口,121.5169773,25.04464639
2020/4/30 22:30,2,松山區塔悠路與撫遠街口口,121.5681659,25.06828419
2020/4/30 22:38,2,大安區忠孝東路4段216巷38-1號,121.5529163,25.03949768
2020/4/30 22:48,2,萬華區華江橋機車道往臺北市,121.4889953,25.03537373
2020/4/30 23:05,2,中正區重慶南路3段103號,121.5168062,25.02452629
2020/4/30 23:50,2,文山區木柵路1段與木柵路1段117巷口,121.5484708,24.98715679
2020/5/1 00:27,2,北投區大業路460號對面,121.4959379,25.13179471
2020/5/1 00:45,2,中山區民生東路1段23巷與林森北路口,121.5255227,25.05906402
2020/5/1 03:31,2,中山區林森北路413號,121.5255685,25.05994479
2020/5/1 04:05,2,中山區民權東路3段與龍江路口,121.5408004,25.06233112
2020/5/1 05:34,2,信義區松山路與林口街口,121.5789831,25.03552388
2020/5/1 06:30,2,大同區南京西路與民樂街口,121.5110423,25.0538358
2020/5/1 07:24,2,文山區萬芳路與萬和街口,121.5690572,24.9987614
2020/5/1 08:10,2,萬華區東園街35巷18號,121.4963004,25.02737652
2020/5/1 08:30,2,北投區承德路7段262號,121.5055552,25.11608955
2020/5/1 08:52,2,士林區中山北路6段與中山北路6段290巷口,121.5255871,25.11035028
2020/5/1 08:55,2,中正區北平東路與林森北路口,121.5237845,25.04631753
2020/5/1 09:15,2,北投區中央北路4段與大度路3段口,121.4645818,25.12391315
2020/5/1 09:19,2,中山區南京東路2段123號,121.5341128,25.05206323
2020/5/1 09:50,2,中正區古亭河濱公園178號燈桿附近,121.5216623,25.01929795
2020/5/1 09:58,2,士林區中正路601號,121.5100152,25.08671245
2020/5/1 10:20,2,大同區延平北路2段61巷與延平北路口側附近2段口,121.5116826,25.05543877
2020/5/1 10:56,2,大安區和平東路3段3號與和平東路3段口,121.5466907,25.0247187
2020/5/1 11:00,2,文山區景華街與景華街3巷口,121.5416087,24.9949398
2020/5/1 11:14,2,士林區文林路與大北路口,121.5269139,25.08962138
2020/5/1 11:40,2,中山區建國北路2段與興安街口,121.5371065,25.05617798
2020/5/1 11:55,2,大安區新生南路1段103巷9-1號,121.5340195,25.040859
2020/5/1 11:57,2,中山區大直橋往北,121.5443587,25.07324269
2020/5/1 11:58,2,萬華區艋舺大道242巷1號,121.4989395,25.0327039
2020/5/1 12:05,2,中山區龍江路62號前,121.5404199,25.05085316
2020/5/1 12:20,2,大安區建國南路2段79巷與建國南路2段口,121.5380293,25.03072931
2020/5/1 12:20,2,南港區玉成街70號,121.5822879,25.04668173
2020/5/1 12:25,2,中山區中山北路2段與中山北路2段96巷口口,121.5228106,25.05982287
2020/5/1 12:44,2,南港區南港路1段263號對面,121.6095455,25.05493134
2020/5/1 12:48,2,大安區四維路170巷與敦化南路2段口,121.5487506,25.02802161
2020/5/1 12:50,2,中正區臨沂街10巷與臨沂街口,121.5303629,25.04160972
2020/5/1 13:00,2,文山區興隆路3段41號,121.5557486,25.00041347
2020/5/1 13:12,2,信義區福德街300巷48-1號,121.5864244,25.04116974
2020/5/1 13:50,2,中山區民權東路2段51號,121.5306722,25.06265725
2020/5/1 13:55,2,內湖區民權東路6段與民權東路6段46巷口,121.5822468,25.0676269
2020/5/1 14:07,2,大安區忠孝東路4段223巷20弄4號,121.5533672,25.04249767
2020/5/1 14:15,2,中山區民權東路2段152巷與松江路297巷口,121.5348518,25.0610691
2020/5/1 14:54,2,大安區延吉街與延吉街70巷口,121.5541693,25.04261339
2020/5/1 15:30,2,大同區台北橋往北市機車道,121.5065957,25.0635833
2020/5/1 15:33,2,南港區松河街(玉成抽水站出口),121.5828147,25.05275255
2020/5/1 15:34,2,中正區中正橋(往台北市方向),121.516686,25.02171657
2020/5/1 15:50,2,大安區建國南路1段65巷與忠孝東路3段217巷7弄口,121.5377401,25.04379497
2020/5/1 16:00,2,信義區嘉興街181巷13號,121.5571964,25.02618396
2020/5/1 16:09,2,中山區復興北路與南京東路3段口,121.5438966,25.05168337
2020/5/1 16:10,2,北投區北投路1段與中央南路2段口,121.5005072,25.12730567
2020/5/1 16:25,2,信義區永吉路17號,121.5680607,25.04581271
2020/5/1 16:30,2,北投區明德路190號與明德路口,121.5216229,25.11215528
2020/5/1 16:45,2,文山區木柵路4段與木柵路4段21巷口,121.5714166,24.99325681
2020/5/1 16:55,2,北投區中央南路1段188號,121.501184,25.12868252
2020/5/1 17:30,2,中山區建國北路2段與建國北路2段116巷口,121.5366733,25.05889739
2020/5/1 17:37,2,大安區仁愛路4段與敦化南路1段口,121.5479594,25.03775012
2020/5/1 17:56,2,文山區羅斯福路6段104號,121.540499,24.99789765
2020/5/1 18:23,2,中正區重慶南路3段與寧波西街口,121.515352,25.02976717
2020/5/1 18:35,2,士林區社中街346巷與社中街346巷4弄口,121.5046241,25.092946
2020/5/1 19:15,2,中山區南京東路2段與新生北路1段口,121.5278217,25.05199584
2020/5/1 19:19,2,士林區承德路5段與通河東街2段口,121.5138892,25.09614378
2020/5/1 20:18,2,北投區崇仁路1段與中央南路1段225巷口,121.5012876,25.12779312
2020/5/1 20:50,2,文山區萬安街與萬安街16巷口,121.5705266,25.00102586
2020/5/1 21:04,2,信義區基隆路2段與嘉興街口旁,121.5592095,25.03265916
2020/5/1 22:01,2,南港區南港路3段240號,121.5852826,25.05270396
2020/5/1 22:19,2,中山區中山北路3段與農安街口,121.5223486,25.06500348
2020/5/1 22:33,2,中山區建國北路2段與錦州街口,121.5372037,25.06031065
2020/5/1 23:25,2,大安區和平東路1段192號,121.5307521,25.02629529
2020/5/1 23:30,2,中正區仁愛路2段與仁愛路2段92巷口,121.5312679,25.03808784
2020/5/2 00:15,2,北投區大度路3段往淡水(東往西),121.468037,25.1235066
2020/5/2 02:13,2,信義區市民大道6段與松信路口,121.5722506,25.04920326
2020/5/2 02:45,2,中山區長春路與新生北路2段口,121.5272484,25.05487961
2020/5/2 06:50,2,信義區信義路5段150巷221號對面,121.5687565,25.02851317
2020/5/2 06:50,2,中正區重慶南路3段與和平西路1段口,121.5159722,25.02723185
2020/5/2 07:05,2,中正區新生南路1段170巷15-4號,121.5311455,25.03420921
2020/5/2 07:33,2,北投區大業路517巷80號,121.4927308,25.13281416
2020/5/2 07:48,2,中正區福和橋機車道(福和011標牌處),121.5326117,25.00902268
2020/5/2 08:27,2,文山區羅斯福路4段與基隆路4段口,121.5370325,25.01092277
2020/5/2 09:12,2,南港區大坑街與弘道橋口,121.6163701,25.0487516
2020/5/2 09:26,2,大安區復興南路2段與復興南路2段148巷口,121.5435073,25.02839097
2020/5/2 09:45,2,中正區重慶南路3段與汀州路2段口,121.5164712,25.0256983
2020/5/2 09:50,2,大安區光復南路與光復南路456巷口,121.5574456,25.03554372
2020/5/2 10:30,2,士林區社中街與社正路口,121.510605,25.0889423
2020/5/2 10:31,2,文山區景文街102號,121.5410149,24.99014165
2020/5/2 11:04,2,南港區經貿二路與經貿二路88巷口,121.616916,25.05737222
2020/5/2 11:23,2,信義區基隆路1段與忠孝東路4段口,121.5645077,25.04138155
2020/5/2 11:36,2,中正區鄭州路與重慶北路1段口,121.5133169,25.04927579
2020/5/2 11:40,2,士林區重慶北路4段228號,121.5111563,25.08631327
2020/5/2 12:01,2,大同區延平北路2段與民權西路口,121.51144,25.062618
2020/5/2 12:07,2,大安區新生南路2段與金華街口,121.5335044,25.03057936
2020/5/2 12:10,2,南港區三重路19-8號,121.6140462,25.05752739
2020/5/2 12:14,2,大安區忠孝東路3段與建國南路1段口,121.5374137,25.04179939
2020/5/2 12:26,2,中正區中華路2段與西藏路口,121.5041763,25.03005918
2020/5/2 12:30,2,北投區竹子湖路中正山產業道路(5+300)處,121.5193572,25.16165834
2020/5/2 12:36,2,信義區基隆路1段往環東大道引道(5號燈桿),121.566434,25.04428846
2020/5/2 12:50,2,松山區敦化北路100號,121.5487174,25.05273366
2020/5/2 12:55,2,中正區思源街1號,121.5301883,25.01344935
2020/5/2 12:58,2,中山區松江路與錦州街口,121.533455,25.06035292
2020/5/2 12:58,2,萬華區和平西路3段與康定路口,121.5012639,25.03526895
2020/5/2 13:00,2,萬華區艋舺大道與萬大路口,121.5004599,25.03285835
2020/5/2 13:17,2,中山區崇實路與北安路口,121.5444582,25.08018673
2020/5/2 13:21,2,大同區鄭州路與西寧北路口,121.5085678,25.05019553
2020/5/2 14:02,2,中正區重慶南路2段與南海路口,121.5144732,25.0319558
2020/5/2 14:05,2,大安區金華街與青田街口,121.5315947,25.02997431
2020/5/2 14:10,2,中山區中山北路1段與市民大道2段口,121.5208886,25.04808113
2020/5/2 14:15,2,中正區重慶南路1段80號前,121.5131597,25.04325799
2020/5/2 14:21,2,內湖區潭美街852號,121.6089583,25.06317862
2020/5/2 14:32,2,文山區興順街與景豐街口,121.5450965,25.0012233
2020/5/2 14:41,2,大安區新生南路2段與信義路2段口,121.5325748,25.0335008
2020/5/2 15:04,2,大安區市民大道3段與八德路2段口,121.5344136,25.04488395
2020/5/2 15:11,2,內湖區文湖街60巷與環山路1段28巷口,121.5637878,25.085506
2020/5/2 16:11,2,文山區景華街3巷2號,121.5415762,24.99517893
2020/5/2 16:50,2,內湖區內湖路1段與堤頂大道2段口(引道),121.5611359,25.08433224
2020/5/2 17:00,2,大安區忠孝東路4段與復興南路1段口,121.5438792,25.04186706
2020/5/2 17:00,2,士林區至善路3段245號,121.5841408,25.11931767
2020/5/2 17:05,2,中正區中華路1段與忠孝西路1段口,121.5101241,25.04818071
2020/5/2 17:11,2,南港區忠孝東路7段與中南街口,121.6152845,25.05299629
2020/5/2 17:18,2,北投區光明路225號,121.5043062,25.13656975
2020/5/2 17:19,2,文山區和平東路4段與萬美街1段口,121.5718755,25.00235788
2020/5/2 17:25,2,內湖區永保街188號,121.6027827,25.06397741
2020/5/2 17:43,2,中正區中山南路與信義路1段口,121.5179285,25.03874137
2020/5/2 17:50,2,大同區承德路1段與長安西路口,121.5169904,25.05106649
2020/5/2 17:51,2,文山區保儀路與保儀路109巷口,121.5679415,24.98628495
2020/5/2 17:55,2,內湖區民權東路6段296巷與無名巷口,121.6087492,25.07028622
2020/5/2 18:05,2,信義區光復南路587號,121.5574492,25.03026141
2020/5/2 18:20,2,中正區襄陽路與懷寧街口,121.5140742,25.043451
2020/5/2 18:35,2,松山區富錦街107巷與民權東路4段口,121.5522002,25.06154223
2020/5/2 18:40,2,松山區南京東路4段與北寧路口,121.5527506,25.05173815
2020/5/2 19:15,2,內湖區潭美街與新明路475巷口,121.5801362,25.05376429
2020/5/2 19:26,2,信義區忠孝東路5段與忠孝東路5段743巷口,121.5814598,25.04366819
2020/5/2 19:30,2,士林區延平北路6段與中正路口,121.5092303,25.0868834
2020/5/2 20:36,2,中正區重慶南路3段與和平西路1段口,121.5159479,25.02731693
2020/5/2 20:40,2,中山區吉林路142-1號,121.5301347,25.05585145
2020/5/2 21:42,2,中正區中華路1段與中華路1段95巷口,121.5072093,25.03767951
2020/5/2 21:49,2,大安區光復南路308巷與延吉街口,121.5551272,25.03889335
2020/5/2 21:55,2,萬華區長順街與環河南路2段口,121.4907369,25.03135591
2020/5/2 23:15,2,中山區建國北路1段與朱崙街口,121.5370206,25.0500196
2020/5/2 23:28,2,大同區延平北路3段與昌吉街口,121.5110493,25.06584838
2020/5/3 00:07,2,信義區基隆路1段436號,121.5597684,25.03350618
2020/5/3 00:35,2,松山區基隆路1段50號,121.5693731,25.0496248
2020/5/3 04:54,2,大安區忠孝東路4段77巷與敦化南路1段190巷口,121.5472084,25.0426197
2020/5/3 06:05,2,信義區信義路5段與基隆路2段口,121.559611,25.03290287
2020/5/3 06:50,2,中正區思源街自來水園區前,121.5313754,25.0142479
2020/5/3 07:05,2,中正區杭州南路1段143巷與信義路2段79巷口,121.5269636,25.03561886
2020/5/3 07:30,2,大安區忠孝東路3段與新生南路1段口,121.5329646,25.04212046
2020/5/3 07:52,2,中正區市民大道1段168號,121.5185732,25.04827676
2020/5/3 09:15,2,信義區富陽街55巷與崇德街206巷口,121.5577023,25.02269936
2020/5/3 09:20,2,中山區長安東路1段30巷8弄與長安東路1段30巷口,121.5260973,25.04787767
